Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
n-2-methylphenyl-d-gluconamide,4.12218,1091.14821,-1.51,-1.63058,285.12124,1.5,0.25554,0.46154,6,7,0.47106,28.3967,13.66041,4.67196,0.97418,0.46154,-1.51,0.00109,4.02426,7.31967,3.99005,0.22579,0.90256,0,0,0,1,1,0,1,6,6,7,0,7,6,1,12,0,0,0,0.80129,830.58618,0.18647,130.25
"n-2,6-dimethylphenyl-d-gluconamide",4.31109,1138.58418,-1.51,-1.32216,299.13689,1.42857,0.25554,0.5,6,7,0.28739,30.8967,14.91041,4.92196,0.93655,0.5,-1.51,0.0007,4.06434,7.48457,4.22661,0.35053,0.79453,0,0,0,1,1,0,1,6,6,7,0,7,6,1,13,0,0,0,0.88388,1134.2534,0.23496,130.25
"n-2,5-dimethylphenyl-d-gluconamide",4.26222,1179.83418,-1.51,-1.32216,299.13689,1.47619,0.25554,0.5,6,7,0.302,30.8967,14.91041,4.92196,0.94107,0.5,-1.51,0.00074,4.06434,7.48457,4.48279,0.33821,0.85832,0,0,0,1,1,0,1,6,6,7,0,7,6,1,13,0,0,0,0.96351,1166.02243,0.27322,130.25
d-galactose,3.8765,468.19978,-0.24,-3.2214,180.06339,1.25,0.21346,1,5,6,0.16895,17.44949,8.22011,2.67887,0.8667,1,-0.24,0.0015,2.41179,3.64892,1.58176,0.49884,0.65866,0,1,1,0,0,0,0,6,5,6,1,6,5,1,6,0,1,1,0.78488,439.40184,0.40053,110.38
d-glucose,3.8765,468.19978,-0.24,-3.2214,180.06339,1.25,0.21346,1,5,6,0.12541,17.44949,8.22011,2.67887,0.85094,1,-0.24,0.00193,2.41179,3.64892,1.58176,0.52527,0.81641,0,1,1,0,0,0,0,6,5,6,1,6,5,1,6,0,1,1,0.74269,423.74588,0.45156,110.38
d-mannose,3.8765,468.19978,-0.24,-3.2214,180.06339,1.25,0.21346,1,5,6,0.08332,17.44949,8.22011,2.67887,0.79746,1,-0.24,0.0022,2.41179,3.64892,1.58176,0.60338,0.9248,0,1,1,0,0,0,0,6,5,6,1,6,5,1,6,0,1,1,0.88694,420.66051,0.63839,110.38
d-talose,3.8765,468.19978,-0.24,-3.2214,180.06339,1.25,0.21346,1,5,6,0.19816,17.44949,8.22011,2.67887,0.89725,1,-0.24,0.00186,2.41179,3.64892,1.58176,0.44152,0.73209,0,1,1,0,0,0,0,6,5,6,1,6,5,1,6,0,1,1,0.72065,393.88808,0.38454,110.38
d-melibiose,3.03454,1112.20914,-0.44,-5.3972,342.11621,0.82609,0.21346,1,8,11,0.48842,32.49073,15.62372,5.35774,0.97624,1,-0.44,0.00094,5.05207,7.6304,3.80505,0.21669,0.92153,0,2,2,0,0,0,0,11,8,11,2,11,8,2,12,0,2,2,0.95572,979.8948,0.27146,189.53
d-lactose,3.22226,1106.20914,-0.44,-5.3972,342.11621,0.82609,0.21346,1,8,11,0.31265,32.49073,15.62372,5.35774,0.94415,1,-0.44,0.00068,5.05207,7.6304,3.64672,0.32951,0.84057,0,2,2,0,0,0,0,11,8,11,2,11,8,2,12,0,2,2,1.00575,1234.26897,0.32076,189.53
d-trehalose,3.13981,1024.20914,-0.44,-5.3972,342.11621,0.73913,0.21085,1,8,11,0.28559,32.49073,15.62372,5.35774,0.93463,1,-0.44,0.00069,5.05207,7.6304,3.64672,0.35562,0.91778,0,2,2,0,0,0,0,11,8,11,2,11,8,2,12,0,2,2,1.17929,1331.64128,0.44228,189.53
d-maltose,3.22226,1106.20914,-0.44,-5.3972,342.11621,0.82609,0.21346,1,8,11,0.34149,32.49073,15.62372,5.35774,0.94964,1,-0.44,0.00085,5.05207,7.6304,3.64672,0.31334,0.93767,0,2,2,0,0,0,0,11,8,11,2,11,8,2,12,0,2,2,1.07739,1102.5084,0.3663,189.53
d-sucrose,3.2356,1106.20914,-0.44,-5.3956,342.11621,0.95652,0.22355,1,8,11,0.24975,32.49073,15.62372,5.35774,0.924,1,-0.44,0.00067,5.05207,7.20728,3.2268,0.3824,0.81205,0,2,2,0,0,0,0,11,8,11,2,11,8,2,13,0,2,2,0.97756,1213.39183,0.34527,189.53
1-(α-d-galactopyranosyl)-2-propene,4.20166,696.59355,-0.46,-1.5951,204.09977,1.5,0.21072,0.77778,4,5,0.12133,22.54124,10.85774,3.22474,0.84633,0.77778,-0.46,0.00125,2.44002,4.85836,2.12881,0.53267,0.79856,0,1,1,0,0,0,0,5,4,5,1,5,4,1,7,0,1,1,0.90838,638.36067,0.411,90.15
1-(α-d-glucopyranosyl)-2-propene,4.20166,696.59355,-0.46,-1.5951,204.09977,1.5,0.21072,0.77778,4,5,0.21414,22.54124,10.85774,3.22474,0.90914,0.77778,-0.46,0.00161,2.44002,4.85836,2.12881,0.4165,0.82808,0,1,1,0,0,0,0,5,4,5,1,5,4,1,7,0,1,1,0.87866,513.89842,0.41795,90.15
1-(α-d-mannopyranosyl)-2-propene,4.20166,696.59355,-0.46,-1.5951,204.09977,1.5,0.21072,0.77778,4,5,0.17332,22.54124,10.85774,3.22474,0.88179,0.77778,-0.46,0.0012,2.44002,4.85836,2.12881,0.47165,0.72695,0,1,1,0,0,0,0,5,4,5,1,5,4,1,7,0,1,1,0.90711,605.76037,0.39819,90.15
1-(α-d-talopyranosyl)-2-propene,4.20166,696.59355,-0.46,-1.5951,204.09977,1.5,0.21072,0.77778,4,5,0.16209,22.54124,10.85774,3.22474,0.86491,0.77778,-0.46,0.00109,2.44002,4.85836,2.12881,0.50193,0.67436,0,1,1,0,0,0,0,5,4,5,1,5,4,1,7,0,1,1,0.82547,620.30879,0.3581,90.15
1-(β-d-galactopyranosyl)-2-propene,4.20166,696.59355,-0.46,-1.5951,204.09977,1.5,0.21072,0.77778,4,5,0.13273,22.54124,10.85774,3.22474,0.84241,0.77778,-0.46,0.0011,2.44002,4.85836,2.12881,0.53884,0.69318,0,1,1,0,0,0,0,5,4,5,1,5,4,1,7,0,1,1,0.88277,632.1679,0.41928,90.15
1-(β-d-glucopyranosyl)-2-propene,4.20166,696.59355,-0.46,-1.5951,204.09977,1.5,0.21072,0.77778,4,5,0.20815,22.54124,10.85774,3.22474,0.89799,0.77778,-0.46,0.00116,2.44002,4.85836,2.12881,0.44001,0.69003,0,1,1,0,0,0,0,5,4,5,1,5,4,1,7,0,1,1,0.82375,593.25608,0.3433,90.15
"1-α-o-methyl-1-β-(ethyl-2,2,-difluoroacetate)-d-galactopyranoside",4.36633,929.71312,-0.91,-1.9987,316.09697,1.57143,0.39743,0.90909,4,8,0.25991,27.52192,13.25632,4.62333,0.92655,0.90909,-0.91,0.00093,5.04626,6.46311,2.74239,0.37616,0.89885,0,1,1,0,0,0,0,8,4,10,1,8,4,1,11,0,1,1,0.92303,971.57896,0.31709,125.68
1-α-hydroxyl-1-β-ethyl acetate-d-galactopyranoside,4.18311,745.97586,-0.77,-3.2881,252.08452,1.64706,0.3106,0.88889,5,8,0.15889,23.76599,11.33248,3.79124,0.87544,0.88889,-0.77,0.00116,3.62408,5.25295,2.73323,0.48333,0.90266,0,1,1,0,0,0,0,8,5,8,1,8,5,1,9,0,1,1,1.08598,777.19467,0.51885,136.68
1-α-o-methyl-1-β-ethyl acetate-d-galactopyranoside,4.38573,829.67577,-0.77,-2.634,266.10017,1.55556,0.31061,0.9,4,8,0.31119,26.26599,12.62836,3.99537,0.94335,0.9,-0.77,0.00128,3.65676,5.91403,2.63206,0.33179,0.8784,0,1,1,0,0,0,0,8,4,8,1,8,4,1,10,0,1,1,0.86417,688.76132,0.30964,125.68
allyl β-d-galactopyranosyl-(1→3)-2-acetamido-2-deoxy-β-d-galactopyranoside,3.55076,1605.72998,-1.19,-4.0431,423.17406,1.27586,0.21686,0.82353,7,12,0.10049,42.43794,20.65578,6.75908,0.81428,0.82353,-1.19,0.00038,5.9812,10.72358,5.49327,0.58047,0.96602,0,2,2,1,0,0,0,11,7,12,2,12,7,2,15,0,2,2,1.54294,2552.70186,0.63485,187.4
allyl β-d-galactopyranosyl-(1→4)-2-acetamido-2-deoxy-β-d-galactopyranoside,3.45856,1605.72998,-1.19,-4.0431,423.17406,1.27586,0.21686,0.82353,7,12,0.3092,42.43794,20.65578,6.75908,0.93931,0.82353,-1.19,0.00048,5.9812,10.72358,5.49327,0.34308,0.97349,0,2,2,1,0,0,0,11,7,12,2,12,7,2,15,0,2,2,1.44278,2026.55653,0.49846,187.4
allyl β-d-galactopyranosyl-(1→6)-2-acetamido-2-deoxy-β-d-galactopyranoside,3.26835,1605.72998,-1.19,-4.0431,423.17406,1.24138,0.21686,0.82353,7,12,0.27427,42.43794,20.65578,6.75908,0.93251,0.82353,-1.19,0.0004,5.9812,10.72358,5.69934,0.36115,0.80202,0,2,2,1,0,0,0,11,7,12,2,12,7,2,15,0,2,2,1.01968,2023.49692,0.28488,187.4
allyl β-d-galactopyranosyl-(1→3)-β-d-galactopyranoside,3.3203,1376.32556,-0.7,-4.1869,382.14751,1,0.21085,0.86667,7,11,0.28653,37.99073,18.4196,6.06186,0.93613,0.86667,-0.7,0.00057,5.46172,9.48201,4.40282,0.35165,0.8776,0,2,2,0,0,0,0,11,7,11,2,11,7,2,14,0,2,2,1.14376,1535.893,0.37648,178.53
allyl-β-d-galactopyranoside,3.99088,713.69287,-0.5,-2.0111,220.09469,1.6,0.21085,0.77778,4,6,0.17207,22.94949,11.01599,3.38299,0.88509,0.77778,-0.5,0.00123,2.84077,5.54734,2.74567,0.46541,0.77691,0,1,1,0,0,0,0,6,4,6,1,6,4,1,8,0,1,1,0.81789,630.7616,0.35356,99.38
1-α-hydroxyl-2-acetamido-2-deoxy-β-d-galactopyranoside,4.05326,682.00756,-0.73,-3.0776,221.08994,1.73333,0.21686,0.875,5,7,0.32587,21.8967,10.45629,3.37608,0.94474,0.875,-0.73,0.00197,2.93306,4.86242,2.63942,0.32781,0.95935,0,1,1,1,0,0,0,6,5,7,1,7,5,1,7,0,1,1,0.95052,487.3201,0.41159,119.25
allyl 2-acetamido-2-deoxy-β-d-galactopyranoside,4.31228,928.68024,-0.99,-1.8673,261.12124,1.94444,0.21686,0.72727,4,7,0.17476,27.3967,13.25217,4.08021,0.88689,0.72727,-0.99,0.00082,3.36233,6.8127,3.50075,0.46198,0.77894,0,1,1,1,0,0,0,6,4,7,1,7,4,1,9,0,1,1,0.9606,949.19506,0.3404,108.25
octyl-β-d-glucopyranoside,4.10982,1185.6833,-0.24,0.1634,292.18859,1.15,0.21085,1,4,6,0.28805,37.44949,18.26599,4.63299,0.93702,1,-0.24,0.0007,3.04877,9.652,5.27252,0.34929,0.81349,0,1,1,0,0,0,0,6,4,6,1,6,4,1,14,0,1,1,0.93752,1156.99102,0.25621,99.38
octyl-β-d-galactopyranoside,4.10982,1185.6833,-0.24,0.1634,292.18859,1.15,0.21085,1,4,6,0.64931,37.44949,18.26599,4.63299,0.99077,1,-0.24,0.0013,3.04877,9.652,5.27252,0.13554,0.94343,0,1,1,0,0,0,0,6,4,6,1,6,4,1,14,0,1,1,0.86056,727.4397,0.14548,99.38
,0.00005,2154.57423,-0.53,4.7483,395.33188,0.74074,0.10395,0.76,0,1,0.30698,59.32518,29.39443,6.39443,0.94086,0.76,-0.53,0.00032,3.36174,17.56049,16.15455,0.33878,0.92533,0,0,0,0,1,0,1,0,0,2,0,1,0,1,20,0,0,0,1.37956,2930.61409,0.34388,0
,0,1013.65208,0.25,0.8373,235.20668,0.86667,0.09239,1,0,1,0.18987,37.32518,18.14443,3.14443,0.8843,1,0.25,0.00063,1.65549,10.75739,16.89593,0.46692,0.67122,0,0,0,0,0,0,0,0,0,2,0,1,0,0,13,0,0,0,0.82376,1069.75788,0.25313,0
,0,1590.95622,0.25,3.1779,319.30058,0.61905,0.09239,1,0,1,0.25032,52.32518,25.64443,4.64443,0.918,1,0.25,0.00034,2.32272,16.61761,22.66588,0.39659,0.69247,0,0,0,0,0,0,0,0,0,2,0,1,0,0,19,0,0,0,0.97016,2056.96071,0.22295,0
l-lysine butyl ester dihydrochloride,-0.00001,906.8038,-0.03,-6.6396,274.12148,1.5625,0.36425,0.9,6,4,0.12125,31.46685,14.74287,3.05959,0.83825,0.9,-0.03,0.00053,2.61848,14.97,12.04158,0.54529,0.72983,0,0,0,0,0,0,0,2,2,6,0,4,6,0,11,0,0,0,0.91335,1382.43661,0.32002,81.58
l-lysine hexyl ester dihydrochloride,-0.00001,1091.5255,-0.03,-5.8594,302.15278,1.38889,0.36425,0.91667,6,4,0.19046,36.46685,17.24287,3.55959,0.89699,0.91667,-0.03,0.00061,2.80273,16.97,14.03262,0.44205,0.8507,0,0,0,0,0,0,0,2,2,6,0,4,6,0,13,0,0,0,1.06189,1395.69634,0.39087,81.58
l-lysine octyl ester dihydrochloride,-0.00001,1280.97366,-0.03,-5.0792,330.18408,1.25,0.36425,0.92857,6,4,0.08368,41.46685,19.74287,4.05959,0.79713,0.92857,-0.03,0.00039,2.99676,18.97,16.02565,0.6038,0.77546,0,0,0,0,0,0,0,2,2,6,0,4,6,0,15,0,0,0,0.9307,2009.38773,0.28193,81.58
l-lysine decyl ester dihydrochloride,-0.00002,1474.58046,-0.03,-4.299,358.21538,1.13636,0.36425,0.9375,6,4,0.03484,46.46685,22.24287,4.55959,0.66173,0.9375,-0.03,0.00029,3.19724,20.97,18.02008,0.74974,0.781,0,0,0,0,0,0,0,2,2,6,0,4,6,0,17,0,0,0,1.38079,2654.49847,0.67962,81.58
l-lysine dodecyl ester dihydrochloride,-0.00002,1671.8998,-0.03,-3.5188,386.24668,1.04167,0.36425,0.94444,6,4,0.43549,51.46685,24.74287,5.05959,0.96805,0.94444,-0.03,0.00041,3.40218,22.97,20.01552,0.25075,0.95508,0,0,0,0,0,0,0,2,2,6,0,4,6,0,19,0,0,0,0.93953,2346.18425,0.1407,81.58
l-lysine tetradecyl ester dihydrochloride,-0.00002,1872.57206,-0.03,-2.7386,414.27798,0.96154,0.36425,0.95,6,4,0.39181,56.46685,27.24287,5.55959,0.96194,0.95,-0.03,0.00026,3.61034,24.97,22.01172,0.27328,0.84829,0,0,0,0,0,0,0,2,2,6,0,4,6,0,21,0,0,0,1.07822,3288.21638,0.1539,81.58
sodium nα-hexanoyl-nε-butanoyl-l-lysinate,0,1371.69664,-0.59,-2.108,336.2025,1.13043,1,0.8125,2,6,0.16207,40.52742,19.35535,4.96092,0.87951,0.8125,-0.59,0.00047,4.20771,16.27421,14.71855,0.47588,0.80008,0,0,0,2,0,0,0,4,2,7,0,6,2,0,15,0,0,0,1.23805,1691.22981,0.46422,98.33
"sodium nα,nε -bis(hexanoyl)-l-lysinate",0,1567.11861,-0.59,-1.3278,364.2338,1.04,1,0.83333,2,6,0.28061,45.52742,21.85535,5.46092,0.93446,0.83333,-0.59,0.00047,4.35707,18.20857,16.61979,0.35606,0.79607,0,0,0,2,0,0,0,4,2,7,0,6,2,0,17,0,0,0,1.05264,1711.96909,0.26316,98.33
sodium nα-hexanoyl-nε -octanoyl-l-lysinate,0,1766.06665,-0.59,-0.5476,392.2651,0.96296,1,0.85,2,6,0.2317,50.52742,24.35535,5.96092,0.91652,0.85,-0.59,0.00035,4.52168,20.15219,18.53486,0.39998,0.86376,0,0,0,2,0,0,0,4,2,7,0,6,2,0,19,0,0,0,1.13521,2480.20986,0.31001,98.33
sodium nα-hexanoyl-nε -decanoyl-l-lysinate,0,1968.21588,-0.59,0.2326,420.2964,0.89655,1,0.86364,2,6,0.07446,55.52742,26.85535,6.46092,0.77811,0.86364,-0.59,0.0002,4.69722,22.10323,20.46107,0.62813,0.76244,0,0,0,2,0,0,0,4,2,7,0,6,2,0,21,0,0,0,1.478,3819.14604,0.49167,98.33
sodium nα-hexanoyl-nε -dodecanoyl-l-lysinate,0,2173.29606,-0.59,1.0128,448.3277,0.83871,1,0.875,2,6,0.07934,60.52742,29.35535,6.96092,0.79341,0.875,-0.59,0.0002,4.88086,24.06033,22.39635,0.60868,0.79796,0,0,0,2,0,0,0,4,2,7,0,6,2,0,23,0,0,0,1.56032,4062.94904,0.59889,98.33
sodium nα-ethanoyl-nε -dodecanoyl-l-lysinate,0,1766.06665,-0.59,-0.5476,392.2651,1.03704,1,0.85,2,6,0.15229,50.52742,24.35535,5.96092,0.8594,0.85,-0.59,0.00022,4.52168,20.15219,19.96506,0.51131,0.68649,0,0,0,2,0,0,0,4,2,7,0,6,2,0,19,0,0,0,0.96544,3120.88762,0.23768,98.33
sodium nα -octanoyl-nε -dodecanoyl-l-lysinate,0,2381.0789,-0.59,1.793,476.359,0.78788,1,0.88462,2,6,0.16093,65.52742,31.85535,7.46092,0.87921,0.88462,-0.59,0.00017,5.07066,26.02243,24.33913,0.47643,0.82799,0,0,0,2,0,0,0,4,2,7,0,6,2,0,25,0,0,0,1.60063,4908.98789,0.44612,98.33
"sodium nα ,nε -bis(dodecanoyl)-l-lysinate",0,2803.99743,-0.59,3.3534,532.4216,0.7027,1,0.9,2,6,0.28707,75.52742,36.85535,8.46092,0.93679,0.9,-0.59,0.0002,5.46368,29.95849,28.24252,0.34988,0.83098,0,0,0,2,0,0,0,4,2,7,0,6,2,0,29,0,0,0,1.32393,4239.72559,0.29258,98.33
sodium nα -dodecanoyl-nε -butanoyl-l-lysinate,0,1968.21588,-0.59,0.2326,420.2964,0.89655,1,0.86364,2,6,0.44937,55.52742,26.85535,6.46092,0.97076,0.86364,-0.59,0.00041,4.69722,22.10323,20.46107,0.24004,0.92845,0,0,0,2,0,0,0,4,2,7,0,6,2,0,21,0,0,0,1.15262,2247.74608,0.19467,98.33
sodium nα -dodecanoyl-nε -octanoyl-l-lysinate,0,2381.0789,-0.59,1.793,476.359,0.78788,1,0.88462,2,6,0.61643,65.52742,31.85535,7.46092,0.98862,0.88462,-0.59,0.00033,5.07066,26.02243,24.33913,0.15044,0.92728,0,0,0,2,0,0,0,4,2,7,0,6,2,0,25,0,0,0,1.07402,2803.04322,0.1096,98.33
nα-ethanoyl-nε -dodecanoyl-l-lysine,7.776,1776.24655,-1.59,3.7831,370.28316,1.07692,0.32569,0.85,3,6,0.20396,50.52742,24.7636,5.96092,0.90329,0.85,-1.59,0.00036,3.54726,16.85576,15.90984,0.42903,0.77972,0,0,0,2,0,0,0,4,3,6,0,6,3,0,19,0,0,0,1.16209,2164.73266,0.35209,95.5
sodium nα -hexanoyl-nε -hexyl-l-lysinate,0,1564.61687,-0.1,-0.8544,350.25454,1.08333,1,0.88889,2,5,0.37896,47.11917,22.65123,5.2568,0.95871,0.88889,-0.1,0.00051,3.87119,19.22773,16.74715,0.2844,0.91352,0,0,0,1,0,0,0,4,2,6,0,5,2,0,18,0,0,0,1.21663,1802.38625,0.24817,81.26
4-aminophenyl-β-d-galactopyranoside,2.95639,985.83689,-1.38,-1.5525,271.10559,1.36842,0.22872,0.5,6,7,0.58667,25.8967,12.63402,4.6066,0.98576,0.5,-1.38,0.00185,3.83601,5.72238,2.96396,0.16818,0.98683,0,1,1,0,1,0,1,7,5,7,1,7,6,2,8,0,1,1,0.95638,532.68935,0.25215,125.4
4-methoxyphenyl-6-o-methyl-β-d-glucopyranoside,2.95184,1133.57994,-1.38,-0.472,300.1209,1.2381,0.22872,0.57143,3,7,0.48938,29.85774,14.72011,4.99537,0.9767,0.57143,-1.38,0.00093,4.12267,7.05752,3.63416,0.21462,0.87271,0,1,1,0,1,0,1,7,3,7,1,7,3,2,10,0,1,1,0.95273,935.20276,0.21637,97.61
4-methoxyphenyl-6-deoxy-β-d-gluco-heptopyranose,3.02386,1139.08971,-1.38,-0.3849,300.1209,1.33333,0.29309,0.57143,4,7,0.47038,29.85774,14.67423,5.04124,0.97424,0.57143,-1.38,0.00092,4.12267,7.05752,3.83535,0.22552,0.8809,0,1,1,0,1,0,1,7,4,7,1,7,4,2,10,0,1,1,0.86527,959.78655,0.19514,108.61
,4.14556,1209.45442,-1.3,-3.4728,336.15327,1.43478,0.31997,0.84615,8,10,0.37244,34.66041,16.64082,5.25794,0.9581,0.84615,-1.3,0.00071,4.45213,9.10731,5.67959,0.28644,0.86282,0,1,1,1,0,0,0,9,7,10,1,10,8,1,13,0,1,1,1.00811,1216.66034,0.31563,182.57
2-(α-d-galactopyranosyl)ethanoic acid,4.13193,647.45485,-0.73,-2.6965,222.07395,1.33333,0.30559,0.875,5,7,0.2461,20.85774,9.92423,3.38299,0.92269,0.875,-0.73,0.00143,3.14423,4.86242,2.63942,0.38554,0.8283,0,1,1,0,0,0,0,7,5,7,1,7,5,1,7,0,1,1,0.96249,580.48208,0.47985,127.45
2-(α-d-galactopyranosyl)acetamide,4.14599,679.51734,-0.73,-3.2958,221.08994,1.46667,0.21964,0.875,6,7,0.19051,21.8967,10.4299,3.40248,0.89426,0.875,-0.73,0.00119,2.93306,4.86242,2.63942,0.44755,0.74735,0,1,1,1,0,0,0,6,5,7,1,7,6,1,7,0,1,1,0.78342,628.9601,0.30726,133.24
n-methyl-2-(α-d-galactopyranosyl)ethylamide,4.13102,763.74961,-0.73,-3.0351,235.10559,1.5625,0.22196,0.88889,5,7,0.2931,24.3967,11.70629,3.62608,0.93806,0.88889,-0.73,0.00127,2.98599,5.55432,2.68652,0.34648,0.78383,0,1,1,1,0,0,0,6,5,7,1,7,5,1,8,0,1,1,0.89799,619.05917,0.29927,119.25
n-ethyl-2-(α-d-galactopyranosyl)ethylamide,4.12005,853.06279,-0.73,-2.645,249.12124,1.52941,0.22221,0.9,5,7,0.34545,26.8967,12.95629,3.87608,0.95234,0.9,-0.73,0.00128,3.04968,6.2697,3.36457,0.30505,0.8427,0,1,1,1,0,0,0,6,5,7,1,7,5,1,9,0,1,1,0.93174,657.46567,0.30873,119.25
n-propyl-2-(α-d-galactopyranosyl)ethylamide,4.11478,943.81782,-0.73,-2.2549,263.13689,1.5,0.22222,0.90909,5,7,0.56347,29.3967,14.20629,4.12608,0.98405,0.90909,-0.73,0.00176,3.12141,7.00604,3.62946,0.1779,0.95482,0,1,1,1,0,0,0,6,5,7,1,7,5,1,10,0,1,1,0.77888,542.99202,0.18586,119.25
n-butyl-2-(α-d-galactopyranosyl)ethylamide,4.115,1035.9048,-0.73,-1.8648,277.15254,1.47368,0.22222,0.91667,5,7,0.10206,31.8967,15.45629,4.37608,0.82116,0.91667,-0.73,0.00083,3.19929,7.76118,4.39487,0.5707,0.93249,0,1,1,1,0,0,0,6,5,7,1,7,5,1,11,0,1,1,1.18967,1122.19391,0.58344,119.25
n-pentyl-2-(α-d-galactopyranosyl)ethylamide,4.11978,1129.22926,-0.73,-1.4747,291.16819,1.4,0.22222,0.92308,5,7,0.5142,34.3967,16.70629,4.62608,0.97934,0.92308,-0.73,0.00113,3.28201,8.53322,4.67532,0.20223,0.91962,0,1,1,1,0,0,0,6,5,7,1,7,5,1,12,0,1,1,1.05129,811.49684,0.25041,119.25
n-hexyl-2-(α-d-galactopyranosyl)ethylamide,4.12802,1223.70912,-0.73,-1.0846,305.18384,1.33333,0.22222,0.92857,5,7,0.31002,36.8967,17.95629,4.87608,0.94075,0.92857,-0.73,0.00083,3.36857,9.32049,5.5191,0.33909,0.94936,0,1,1,1,0,0,0,6,5,7,1,7,5,1,13,0,1,1,1.11888,1138.6398,0.35603,119.25
n-heptyl-2-(α-d-galactopyranosyl)ethylamide,4.1387,1319.27246,-0.73,-0.6945,319.19949,1.27273,0.22222,0.93333,5,7,0.28765,39.3967,19.20629,5.12608,0.93629,0.93333,-0.73,0.00056,3.45826,10.12155,5.81103,0.35122,0.77939,0,1,1,1,0,0,0,6,5,7,1,7,5,1,14,0,1,1,0.95103,1385.41807,0.24995,119.25
n-octyl-2-(α-d-galactopyranosyl)ethylamide,4.15101,1415.85575,-0.73,-0.3044,333.21514,1.21739,0.22222,0.9375,5,7,0.57888,41.8967,20.45629,5.37608,0.98548,0.9375,-0.73,0.00085,3.5505,10.93512,6.72516,0.16979,0.95047,0,1,1,1,0,0,0,6,5,7,1,7,5,1,15,0,1,1,1.01338,1116.67184,0.1761,119.25
n-(4-aminobutyl)-2-(α-d-galactopyranosyl)ethylamide (hydrochloride),0.00002,1139.26588,-0.48,-6.6388,328.14011,1.38095,0.34401,0.91667,8,8,0.59836,34.72188,16.52154,4.59969,0.98711,0.91667,-0.48,0.00121,3.94482,10.28017,6.03081,0.16005,0.94999,0,1,1,1,0,0,0,6,6,9,1,8,8,1,12,0,1,1,0.88084,784.29909,0.16895,146.89
n-(4-carboxybutyl)-2-(α-d-galactopyranosyl)ethylamide,4.10648,1154.05792,-1.26,-2.41,321.14237,1.22727,0.30284,0.84615,6,9,0.48356,33.2132,16.02279,5.03433,0.97597,0.84615,-1.26,0.00077,4.22421,9.00893,5.50199,0.21792,0.84473,0,1,1,1,0,0,0,8,6,9,1,9,6,1,12,0,1,1,0.80249,1103.91553,0.16358,156.55
n-(5-hydroxypentyl)-2-(α-d-galactopyranosyl)ethylamide,4.11448,1153.30241,-0.77,-2.5023,307.1631,1.19048,0.22222,0.92308,6,8,0.16092,34.80495,16.81866,4.83021,0.87877,0.92308,-0.77,0.00058,3.6568,9.28872,5.49578,0.47725,0.86147,0,1,1,1,0,0,0,7,6,8,1,8,6,1,13,0,1,1,1.29141,1473.85297,0.52051,139.48
n-(isopropyl)-2-(α-d-galactopyranosyl)ethylamide,4.20147,926.30805,-0.73,-2.2565,263.13689,1.55556,0.22241,0.90909,5,7,0.35127,29.3967,14.20629,4.12608,0.95364,0.90909,-0.73,0.00119,3.12141,6.4406,3.62946,0.30096,0.84981,0,1,1,1,0,0,0,6,5,7,1,7,5,1,10,0,1,1,0.81643,716.88939,0.23704,119.25
n-(isobutyl)-2-(α-d-galactopyranosyl)ethylamide,4.19081,1018.39503,-0.73,-2.0089,277.15254,1.52632,0.22223,0.91667,5,7,0.56967,31.8967,15.45629,4.37608,0.98483,0.91667,-0.73,0.00164,3.19929,7.15908,4.39487,0.1735,0.93002,0,1,1,1,0,0,0,6,5,7,1,7,5,1,11,0,1,1,0.90315,565.80508,0.22009,119.25
n-(sec-butyl)-2-(α-d-galactopyranosyl)ethylamide,4.26112,1034.39503,-0.73,-1.8664,277.15254,1.57895,0.22242,0.91667,5,7,0.46396,31.8967,15.45629,4.37608,0.97261,0.91667,-0.73,0.00133,3.19929,7.15908,4.11827,0.23245,0.94496,0,1,1,1,0,0,0,6,5,7,1,7,5,1,11,0,1,1,0.89521,710.00446,0.24083,119.25
n-(1-ethylpropyl)-2-(α-d-galactopyranosyl)ethylamide,4.36972,1099.71948,-0.73,-1.4763,291.16819,1.45,0.22243,0.92308,5,7,0.33364,34.3967,16.70629,4.62608,0.9486,0.92308,-0.73,0.00095,3.28201,7.89593,4.13011,0.31649,0.90774,0,1,1,1,0,0,0,6,5,7,1,7,5,1,12,0,1,1,1.13307,955.51471,0.35902,119.25
n-cyclopropyl-2-(α-d-galactopyranosyl)ethylamide,2.89645,935.47473,-0.73,-2.5025,261.12124,1.44444,0.22243,0.90909,5,7,0.49497,27.3967,13.45629,4.37608,0.97737,0.90909,-0.73,0.00147,3.29116,5.49725,2.98599,0.21154,0.87468,1,1,2,1,0,0,0,6,5,7,1,7,5,2,8,1,1,2,0.84164,593.03234,0.21892,119.25
n-cyclopentyl-2-(α-d-galactopyranosyl)ethylamide,3.00007,1108.98951,-0.73,-1.7223,289.15254,1.35,0.22243,0.92308,5,7,0.3596,32.3967,15.95629,4.87608,0.95396,0.92308,-0.73,0.00096,3.43546,6.81823,3.47514,0.29994,0.93638,1,1,2,1,0,0,0,6,5,7,1,7,5,2,8,1,1,2,1.08076,977.53172,0.32073,119.25
